profile_id,attempt_id,synthetic,generator_version,label_niveau,score_global,questions_repondues,bonnes_reponses,taux_reponse,score_comprehension,score_langue_grammaire,score_connaissance_oeuvres,score_figures_procedes,score_interpretation_justification,score_debutant,score_intermediaire,score_avance
debutant_0068,2,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,50,25,0,29,0,50
debutant_0068,3,True,positioning_synthetic_v1,debutant,20,20,4,100,50,0,0,25,25,14,43,0
debutant_0068,4,True,positioning_synthetic_v1,debutant,25,20,5,100,50,0,25,50,0,43,29,0
debutant_0069,1,True,positioning_synthetic_v1,debutant,5,20,1,100,25,0,0,0,0,14,0,0
debutant_0069,2,True,positioning_synthetic_v1,debutant,45,20,9,100,50,50,50,50,25,86,43,0
debutant_0069,3,True,positioning_synthetic_v1,debutant,30,20,6,100,25,50,0,75,0,29,57,0
debutant_0069,4,True,positioning_synthetic_v1,debutant,20,20,4,100,25,0,25,50,0,43,0,17
debutant_0070,1,True,positioning_synthetic_v1,debutant,35,20,7,100,25,50,50,25,25,57,29,17
debutant_0070,2,True,positioning_synthetic_v1,debutant,25,20,5,100,0,25,25,25,50,43,14,17
debutant_0070,3,True,positioning_synthetic_v1,debutant,45,20,9,100,25,25,75,50,50,43,57,33
debutant_0070,4,True,positioning_synthetic_v1,debutant,35,20,7,100,25,50,50,25,25,43,57,0
debutant_0071,1,True,positioning_synthetic_v1,debutant,10,20,2,100,0,0,0,25,25,14,0,17
debutant_0071,2,True,positioning_synthetic_v1,debutant,25,20,5,100,25,75,0,0,25,43,29,0
debutant_0071,3,True,positioning_synthetic_v1,debutant,20,20,4,100,50,25,0,0,25,43,14,0
debutant_0071,4,True,positioning_synthetic_v1,debutant,30,20,6,100,0,25,50,25,50,43,43,0
debutant_0072,1,True,positioning_synthetic_v1,debutant,25,20,5,100,50,0,25,50,0,29,43,0
debutant_0072,2,True,positioning_synthetic_v1,debutant,40,20,8,100,75,25,0,50,50,71,29,17
debutant_0072,3,True,positioning_synthetic_v1,debutant,55,20,11,100,50,75,50,50,50,57,71,33
debutant_0072,4,True,positioning_synthetic_v1,debutant,25,20,5,100,75,0,0,25,25,57,14,0
debutant_0073,1,True,positioning_synthetic_v1,debutant,25,20,5,100,0,25,75,0,25,29,0,50
debutant_0073,2,True,positioning_synthetic_v1,debutant,20,20,4,100,0,25,25,25,25,57,0,0
debutant_0073,3,True,positioning_synthetic_v1,debutant,10,20,2,100,25,0,25,0,0,0,14,17
debutant_0073,4,True,positioning_synthetic_v1,debutant,25,20,5,100,25,50,0,0,50,43,29,0
debutant_0074,1,True,positioning_synthetic_v1,debutant,25,20,5,100,0,25,0,25,75,29,29,17
debutant_0074,2,True,positioning_synthetic_v1,debutant,20,20,4,100,25,50,25,0,0,43,0,17
debutant_0074,3,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,0,50,25,43,14,17
debutant_0074,4,True,positioning_synthetic_v1,debutant,15,20,3,100,25,25,0,0,25,29,0,17
debutant_0075,1,True,positioning_synthetic_v1,debutant,15,20,3,100,25,0,25,0,25,29,14,0
debutant_0075,2,True,positioning_synthetic_v1,debutant,40,20,8,100,0,50,50,50,50,71,29,17
debutant_0075,3,True,positioning_synthetic_v1,debutant,30,20,6,100,50,0,50,25,25,29,29,33
debutant_0075,4,True,positioning_synthetic_v1,debutant,35,20,7,100,25,50,50,50,0,57,43,0
debutant_0076,1,True,positioning_synthetic_v1,debutant,20,20,4,100,25,25,0,0,50,29,29,0
debutant_0076,2,True,positioning_synthetic_v1,debutant,30,20,6,100,0,0,75,50,25,43,29,17
debutant_0076,3,True,positioning_synthetic_v1,debutant,20,20,4,100,0,0,25,0,75,29,29,0
debutant_0076,4,True,positioning_synthetic_v1,debutant,45,20,9,100,25,50,75,25,50,29,57,50
debutant_0077,1,True,positioning_synthetic_v1,debutant,30,20,6,100,25,0,25,25,75,29,29,33
debutant_0077,2,True,positioning_synthetic_v1,debutant,40,20,8,100,0,50,75,25,50,43,71,0
debutant_0077,3,True,positioning_synthetic_v1,debutant,15,20,3,100,0,0,50,0,25,14,14,17
debutant_0077,4,True,positioning_synthetic_v1,debutant,10,20,2,100,0,25,0,0,25,14,14,0
debutant_0078,1,True,positioning_synthetic_v1,debutant,10,20,2,100,50,0,0,0,0,14,14,0
debutant_0078,2,True,positioning_synthetic_v1,debutant,30,20,6,100,25,50,25,0,50,43,43,0
debutant_0078,3,True,positioning_synthetic_v1,debutant,20,20,4,100,50,25,0,25,0,14,43,0
debutant_0078,4,True,positioning_synthetic_v1,debutant,35,20,7,100,25,0,50,50,50,57,29,17
debutant_0079,1,True,positioning_synthetic_v1,debutant,30,20,6,100,25,0,50,50,25,57,0,33
debutant_0079,2,True,positioning_synthetic_v1,debutant,20,20,4,100,25,25,0,25,25,14,43,0
debutant_0079,3,True,positioning_synthetic_v1,debutant,5,20,1,100,0,0,0,0,25,14,0,0
debutant_0079,4,True,positioning_synthetic_v1,debutant,25,20,5,100,25,50,0,25,25,57,14,0
debutant_0080,1,True,positioning_synthetic_v1,debutant,45,20,9,100,75,25,50,50,25,57,71,0
debutant_0080,2,True,positioning_synthetic_v1,debutant,20,20,4,100,0,50,0,50,0,14,43,0
debutant_0080,3,True,positioning_synthetic_v1,debutant,40,20,8,100,100,50,25,25,0,57,43,17
debutant_0080,4,True,positioning_synthetic_v1,debutant,35,20,7,100,0,50,50,25,50,71,14,17
debutant_0081,1,True,positioning_synthetic_v1,debutant,15,20,3,100,25,25,0,0,25,14,29,0
debutant_0081,2,True,positioning_synthetic_v1,debutant,15,20,3,100,0,0,0,25,50,29,0,17
debutant_0081,3,True,positioning_synthetic_v1,debutant,20,20,4,100,0,25,0,25,50,29,29,0
debutant_0081,4,True,positioning_synthetic_v1,debutant,20,20,4,100,25,25,0,25,25,29,29,0
debutant_0082,1,True,positioning_synthetic_v1,debutant,40,20,8,100,75,50,25,25,25,57,57,0
debutant_0082,2,True,positioning_synthetic_v1,debutant,20,20,4,100,0,25,25,0,50,43,14,0
debutant_0082,3,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,50,25,0,43,0,33
debutant_0082,4,True,positioning_synthetic_v1,debutant,25,20,5,100,50,0,25,0,50,43,29,0
debutant_0083,1,True,positioning_synthetic_v1,debutant,35,20,7,100,25,50,25,25,50,43,43,17
debutant_0083,2,True,positioning_synthetic_v1,debutant,40,20,8,100,0,50,50,50,50,71,14,33
debutant_0083,3,True,positioning_synthetic_v1,debutant,35,20,7,100,25,25,50,25,50,57,29,17
debutant_0083,4,True,positioning_synthetic_v1,debutant,25,20,5,100,25,75,0,25,0,43,14,17
debutant_0084,1,True,positioning_synthetic_v1,debutant,5,20,1,100,0,0,25,0,0,14,0,0
debutant_0084,2,True,positioning_synthetic_v1,debutant,35,20,7,100,25,25,50,25,50,43,57,0
debutant_0084,3,True,positioning_synthetic_v1,debutant,15,20,3,100,0,25,25,0,25,29,14,0
debutant_0084,4,True,positioning_synthetic_v1,debutant,25,20,5,100,25,50,25,0,25,57,14,0
debutant_0085,1,True,positioning_synthetic_v1,debutant,35,20,7,100,0,25,50,50,50,29,57,17
debutant_0085,2,True,positioning_synthetic_v1,debutant,5,20,1,100,0,0,0,0,25,14,0,0
debutant_0085,3,True,positioning_synthetic_v1,debutant,10,20,2,100,0,0,25,25,0,29,0,0
debutant_0085,4,True,positioning_synthetic_v1,debutant,25,20,5,100,0,25,25,50,25,29,29,17
debutant_0086,1,True,positioning_synthetic_v1,debutant,30,20,6,100,25,0,0,50,75,57,14,17
debutant_0086,2,True,positioning_synthetic_v1,debutant,25,20,5,100,25,0,25,25,50,57,14,0
debutant_0086,3,True,positioning_synthetic_v1,debutant,10,20,2,100,0,0,0,50,0,14,14,0
debutant_0086,4,True,positioning_synthetic_v1,debutant,20,20,4,100,0,50,0,0,50,29,29,0
debutant_0087,1,True,positioning_synthetic_v1,debutant,10,20,2,100,25,25,0,0,0,29,0,0
debutant_0087,2,True,positioning_synthetic_v1,debutant,15,20,3,100,25,0,0,25,25,14,29,0
debutant_0087,3,True,positioning_synthetic_v1,debutant,10,20,2,100,25,25,0,0,0,0,14,17
debutant_0087,4,True,positioning_synthetic_v1,debutant,15,20,3,100,0,25,25,0,25,14,29,0
debutant_0088,1,True,positioning_synthetic_v1,debutant,35,20,7,100,75,50,25,0,25,57,43,0
debutant_0088,2,True,positioning_synthetic_v1,debutant,20,20,4,100,25,0,25,25,25,29,29,0
debutant_0088,3,True,positioning_synthetic_v1,debutant,30,20,6,100,0,0,25,100,25,43,29,17
debutant_0088,4,True,positioning_synthetic_v1,debutant,35,20,7,100,25,50,25,50,25,43,43,17
debutant_0089,1,True,positioning_synthetic_v1,debutant,15,20,3,100,0,25,25,25,0,29,0,17
debutant_0089,2,True,positioning_synthetic_v1,debutant,15,20,3,100,0,25,25,25,0,43,0,0
debutant_0089,3,True,positioning_synthetic_v1,debutant,15,20,3,100,0,25,25,0,25,43,0,0
debutant_0089,4,True,positioning_synthetic_v1,debutant,10,20,2,100,25,25,0,0,0,0,29,0
debutant_0090,1,True,positioning_synthetic_v1,debutant,40,20,8,100,50,50,50,50,0,71,43,0
debutant_0090,2,True,positioning_synthetic_v1,debutant,10,20,2,100,25,0,0,0,25,14,14,0
debutant_0090,3,True,positioning_synthetic_v1,debutant,35,20,7,100,25,75,0,50,25,43,43,17
debutant_0090,4,True,positioning_synthetic_v1,debutant,25,20,5,100,50,75,0,0,0,57,14,0
debutant_0091,1,True,positioning_synthetic_v1,debutant,30,20,6,100,50,0,25,25,50,43,43,0
debutant_0091,2,True,positioning_synthetic_v1,debutant,45,20,9,100,75,0,25,75,50,71,43,17
debutant_0091,3,True,positioning_synthetic_v1,debutant,25,20,5,100,50,50,0,25,0,57,14,0
debutant_0091,4,True,positioning_synthetic_v1,debutant,45,20,9,100,25,50,25,50,75,43,43,50
debutant_0092,1,True,positioning_synthetic_v1,debutant,20,20,4,100,25,0,25,25,25,43,14,0
debutant_0092,2,True,positioning_synthetic_v1,debutant,25,20,5,100,0,25,0,75,25,14,29,33
debutant_0092,3,True,positioning_synthetic_v1,debutant,20,20,4,100,0,25,25,25,25,29,14,17
debutant_0092,4,True,positioning_synthetic_v1,debutant,25,20,5,100,0,0,75,25,25,43,0,33
debutant_0093,1,True,positioning_synthetic_v1,debutant,30,20,6,100,50,25,50,25,0,43,43,0
debutant_0093,2,True,positioning_synthetic_v1,debutant,30,20,6,100,25,25,25,50,25,57,14,17
debutant_0093,3,True,positioning_synthetic_v1,debutant,40,20,8,100,25,25,50,50,50,29,71,17
debutant_0093,4,True,positioning_synthetic_v1,debutant,20,20,4,100,50,0,0,25,25,29,29,0
debutant_0094,1,True,positioning_synthetic_v1,debutant,20,20,4,100,25,0,25,0,50,43,14,0
debutant_0094,2,True,positioning_synthetic_v1,debutant,10,20,2,100,0,0,25,25,0,14,14,0
debutant_0094,3,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,25,25,25,57,14,0
debutant_0094,4,True,positioning_synthetic_v1,debutant,20,20,4,100,0,25,0,25,50,29,29,0
debutant_0095,1,True,positioning_synthetic_v1,debutant,35,20,7,100,25,50,50,25,25,57,29,17
debutant_0095,2,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,0,25,50,29,14,33
debutant_0095,3,True,positioning_synthetic_v1,debutant,15,20,3,100,25,25,0,25,0,29,0,17
debutant_0095,4,True,positioning_synthetic_v1,debutant,25,20,5,100,50,0,25,25,25,43,29,0
debutant_0096,1,True,positioning_synthetic_v1,debutant,25,20,5,100,50,0,25,25,25,14,29,33
debutant_0096,2,True,positioning_synthetic_v1,debutant,20,20,4,100,0,25,25,0,50,43,14,0
debutant_0096,3,True,positioning_synthetic_v1,debutant,10,20,2,100,25,0,25,0,0,29,0,0
debutant_0096,4,True,positioning_synthetic_v1,debutant,5,20,1,100,0,0,0,0,25,14,0,0
debutant_0097,1,True,positioning_synthetic_v1,debutant,10,20,2,100,0,0,25,0,25,29,0,0
debutant_0097,2,True,positioning_synthetic_v1,debutant,20,20,4,100,25,0,50,25,0,29,29,0
debutant_0097,3,True,positioning_synthetic_v1,debutant,25,20,5,100,75,0,25,0,25,29,29,17
debutant_0097,4,True,positioning_synthetic_v1,debutant,35,20,7,100,50,50,0,25,50,57,29,17
debutant_0098,1,True,positioning_synthetic_v1,debutant,40,20,8,100,50,50,25,25,50,43,43,33
debutant_0098,2,True,positioning_synthetic_v1,debutant,25,20,5,100,50,25,25,0,25,43,14,17
debutant_0098,3,True,positioning_synthetic_v1,debutant,25,20,5,100,0,50,25,25,25,29,29,17
debutant_0098,4,True,positioning_synthetic_v1,debutant,25,20,5,100,0,25,25,0,75,43,29,0
debutant_0099,1,True,positioning_synthetic_v1,debutant,45,20,9,100,50,50,25,25,75,57,43,33
debutant_0099,2,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,25,25,25,71,0,0
debutant_0099,3,True,positioning_synthetic_v1,debutant,25,20,5,100,0,50,0,75,0,29,29,17
debutant_0099,4,True,positioning_synthetic_v1,debutant,45,20,9,100,75,25,25,50,50,43,57,33
debutant_0100,1,True,positioning_synthetic_v1,debutant,10,20,2,100,0,0,0,25,25,14,14,0
debutant_0100,2,True,positioning_synthetic_v1,debutant,30,20,6,100,25,0,50,25,50,43,43,0
debutant_0100,3,True,positioning_synthetic_v1,debutant,25,20,5,100,25,0,0,25,75,14,29,33
debutant_0100,4,True,positioning_synthetic_v1,debutant,15,20,3,100,0,25,0,50,0,29,0,17
debutant_0101,1,True,positioning_synthetic_v1,debutant,15,20,3,100,0,0,50,0,25,14,29,0
debutant_0101,2,True,positioning_synthetic_v1,debutant,30,20,6,100,25,0,75,0,50,57,29,0
debutant_0101,3,True,positioning_synthetic_v1,debutant,30,20,6,100,25,50,25,0,50,43,43,0
debutant_0101,4,True,positioning_synthetic_v1,debutant,35,20,7,100,25,0,75,25,50,43,29,33
debutant_0102,1,True,positioning_synthetic_v1,debutant,20,20,4,100,25,25,25,0,25,43,0,17
debutant_0102,2,True,positioning_synthetic_v1,debutant,25,20,5,100,0,50,0,25,50,29,29,17
debutant_0102,3,True,positioning_synthetic_v1,debutant,20,20,4,100,25,25,25,25,0,43,14,0
debutant_0102,4,True,positioning_synthetic_v1,debutant,10,20,2,100,0,25,25,0,0,29,0,0
debutant_0103,1,True,positioning_synthetic_v1,debutant,25,20,5,100,25,0,0,75,25,14,57,0
debutant_0103,2,True,positioning_synthetic_v1,debutant,20,20,4,100,25,0,0,50,25,29,29,0
debutant_0103,3,True,positioning_synthetic_v1,debutant,15,20,3,100,25,0,0,25,25,14,14,17
debutant_0103,4,True,positioning_synthetic_v1,debutant,30,20,6,100,50,50,0,25,25,43,14,33
debutant_0104,1,True,positioning_synthetic_v1,debutant,10,20,2,100,25,25,0,0,0,29,0,0
debutant_0104,2,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,25,50,0,29,29,17
debutant_0104,3,True,positioning_synthetic_v1,debutant,15,20,3,100,0,0,50,25,0,14,14,17
debutant_0104,4,True,positioning_synthetic_v1,debutant,20,20,4,100,25,0,25,25,25,43,14,0
debutant_0105,1,True,positioning_synthetic_v1,debutant,25,20,5,100,25,50,0,25,25,57,14,0
debutant_0105,2,True,positioning_synthetic_v1,debutant,30,20,6,100,25,0,50,50,25,43,43,0
debutant_0105,3,True,positioning_synthetic_v1,debutant,50,20,10,100,25,50,50,50,75,57,57,33
debutant_0105,4,True,positioning_synthetic_v1,debutant,40,20,8,100,50,25,50,25,50,71,29,17
debutant_0106,1,True,positioning_synthetic_v1,debutant,15,20,3,100,0,50,25,0,0,29,0,17
debutant_0106,2,True,positioning_synthetic_v1,debutant,60,20,12,100,100,50,50,100,0,71,71,33
debutant_0106,3,True,positioning_synthetic_v1,debutant,35,20,7,100,25,75,25,25,25,57,29,17
debutant_0106,4,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,25,25,25,43,14,17
debutant_0107,1,True,positioning_synthetic_v1,debutant,30,20,6,100,25,25,50,25,25,43,14,33
debutant_0107,2,True,positioning_synthetic_v1,debutant,35,20,7,100,25,25,25,50,50,86,0,17
debutant_0107,3,True,positioning_synthetic_v1,debutant,30,20,6,100,0,50,0,50,50,43,29,17
debutant_0107,4,True,positioning_synthetic_v1,debutant,40,20,8,100,25,25,25,75,50,57,43,17
debutant_0108,1,True,positioning_synthetic_v1,debutant,15,20,3,100,0,25,25,25,0,14,29,0
debutant_0108,2,True,positioning_synthetic_v1,debutant,35,20,7,100,75,25,25,0,50,29,43,33
debutant_0108,3,True,positioning_synthetic_v1,debutant,20,20,4,100,25,0,0,25,50,29,0,33
debutant_0108,4,True,positioning_synthetic_v1,debutant,10,20,2,100,0,25,0,0,25,14,14,0
debutant_0109,1,True,positioning_synthetic_v1,debutant,55,20,11,100,75,75,75,25,25,71,57,33
debutant_0109,2,True,positioning_synthetic_v1,debutant,55,20,11,100,75,50,25,50,75,100,43,17
debutant_0109,3,True,positioning_synthetic_v1,debutant,35,20,7,100,25,0,50,25,75,57,43,0
debutant_0109,4,True,positioning_synthetic_v1,debutant,50,20,10,100,100,50,25,50,25,71,57,17
debutant_0110,1,True,positioning_synthetic_v1,debutant,25,20,5,100,25,50,0,25,25,29,29,17
debutant_0110,2,True,positioning_synthetic_v1,debutant,40,20,8,100,75,50,25,25,25,57,14,50
debutant_0110,3,True,positioning_synthetic_v1,debutant,20,20,4,100,50,0,25,0,25,14,29,17
debutant_0110,4,True,positioning_synthetic_v1,debutant,40,20,8,100,25,25,75,50,25,57,29,33
debutant_0111,1,True,positioning_synthetic_v1,debutant,35,20,7,100,25,0,50,50,50,43,57,0
debutant_0111,2,True,positioning_synthetic_v1,debutant,35,20,7,100,25,25,50,25,50,57,29,17
debutant_0111,3,True,positioning_synthetic_v1,debutant,20,20,4,100,0,0,75,0,25,29,14,17
debutant_0111,4,True,positioning_synthetic_v1,debutant,20,20,4,100,0,25,25,25,25,29,14,17
debutant_0112,1,True,positioning_synthetic_v1,debutant,40,20,8,100,50,50,50,25,25,57,43,17
debutant_0112,2,True,positioning_synthetic_v1,debutant,35,20,7,100,50,25,25,25,50,43,29,33
debutant_0112,3,True,positioning_synthetic_v1,debutant,55,20,11,100,75,50,25,50,75,100,43,17
debutant_0112,4,True,positioning_synthetic_v1,debutant,35,20,7,100,50,75,0,25,25,29,29,50
debutant_0113,1,True,positioning_synthetic_v1,debutant,25,20,5,100,50,0,25,25,25,43,29,0
debutant_0113,2,True,positioning_synthetic_v1,debutant,30,20,6,100,0,50,50,50,0,43,14,33
debutant_0113,3,True,positioning_synthetic_v1,debutant,35,20,7,100,25,0,75,25,50,57,29,17
debutant_0113,4,True,positioning_synthetic_v1,debutant,20,20,4,100,25,50,0,25,0,43,14,0
debutant_0114,1,True,positioning_synthetic_v1,debutant,20,20,4,100,0,25,25,25,25,29,0,33
debutant_0114,2,True,positioning_synthetic_v1,debutant,45,20,9,100,50,50,50,25,50,71,43,17
debutant_0114,3,True,positioning_synthetic_v1,debutant,35,20,7,100,50,25,0,50,50,43,29,33
debutant_0114,4,True,positioning_synthetic_v1,debutant,25,20,5,100,0,50,50,25,0,14,43,17
debutant_0115,1,True,positioning_synthetic_v1,debutant,35,20,7,100,50,0,75,0,50,43,43,17
debutant_0115,2,True,positioning_synthetic_v1,debutant,20,20,4,100,0,0,50,50,0,29,29,0
debutant_0115,3,True,positioning_synthetic_v1,debutant,20,20,4,100,0,0,0,50,50,43,0,17
debutant_0115,4,True,positioning_synthetic_v1,debutant,30,20,6,100,0,25,50,25,50,29,29,33
debutant_0116,1,True,positioning_synthetic_v1,debutant,30,20,6,100,25,25,0,50,50,29,29,33
debutant_0116,2,True,positioning_synthetic_v1,debutant,15,20,3,100,25,0,0,0,50,29,14,0
debutant_0116,3,True,positioning_synthetic_v1,debutant,30,20,6,100,75,0,0,25,50,57,29,0
debutant_0116,4,True,positioning_synthetic_v1,debutant,20,20,4,100,25,0,0,50,25,29,29,0
debutant_0117,1,True,positioning_synthetic_v1,debutant,35,20,7,100,25,50,50,25,25,57,43,0
debutant_0117,2,True,positioning_synthetic_v1,debutant,45,20,9,100,50,25,50,75,25,100,29,0
debutant_0117,3,True,positioning_synthetic_v1,debutant,45,20,9,100,50,75,100,0,0,57,29,50
debutant_0117,4,True,positioning_synthetic_v1,debutant,35,20,7,100,25,25,25,50,50,57,29,17
debutant_0118,1,True,positioning_synthetic_v1,debutant,45,20,9,100,25,75,25,50,50,57,29,50
debutant_0118,2,True,positioning_synthetic_v1,debutant,15,20,3,100,0,0,50,25,0,29,14,0
debutant_0118,3,True,positioning_synthetic_v1,debutant,30,20,6,100,25,50,25,0,50,57,29,0
debutant_0118,4,True,positioning_synthetic_v1,debutant,25,20,5,100,0,0,50,0,75,57,14,0
debutant_0119,1,True,positioning_synthetic_v1,debutant,20,20,4,100,0,50,0,25,25,29,14,17
debutant_0119,2,True,positioning_synthetic_v1,debutant,20,20,4,100,0,50,0,0,50,14,43,0
debutant_0119,3,True,positioning_synthetic_v1,debutant,35,20,7,100,25,50,25,0,75,71,14,17
debutant_0119,4,True,positioning_synthetic_v1,debutant,15,20,3,100,25,25,0,25,0,14,14,17
debutant_0120,1,True,positioning_synthetic_v1,debutant,20,20,4,100,0,25,50,0,25,29,14,17
debutant_0120,2,True,positioning_synthetic_v1,debutant,30,20,6,100,25,25,25,25,50,43,43,0
debutant_0120,3,True,positioning_synthetic_v1,debutant,15,20,3,100,0,25,0,0,50,29,0,17
debutant_0120,4,True,positioning_synthetic_v1,debutant,5,20,1,100,0,0,25,0,0,0,14,0
debutant_0121,1,True,positioning_synthetic_v1,debutant,15,20,3,100,25,0,25,25,0,43,0,0
debutant_0121,2,True,positioning_synthetic_v1,debutant,25,20,5,100,50,25,25,0,25,29,29,17
debutant_0121,3,True,positioning_synthetic_v1,debutant,10,20,2,100,25,0,25,0,0,29,0,0
debutant_0121,4,True,positioning_synthetic_v1,debutant,20,20,4,100,25,0,50,0,25,29,29,0
debutant_0122,1,True,positioning_synthetic_v1,debutant,30,20,6,100,25,25,75,0,25,57,29,0
debutant_0122,2,True,positioning_synthetic_v1,debutant,15,20,3,100,0,50,0,25,0,29,14,0
debutant_0122,3,True,positioning_synthetic_v1,debutant,35,20,7,100,50,25,50,25,25,57,43,0
debutant_0122,4,True,positioning_synthetic_v1,debutant,40,20,8,100,25,50,25,50,50,43,43,33
debutant_0123,1,True,positioning_synthetic_v1,debutant,0,20,0,100,0,0,0,0,0,0,0,0
debutant_0123,2,True,positioning_synthetic_v1,debutant,20,20,4,100,25,0,25,25,25,43,14,0
debutant_0123,3,True,positioning_synthetic_v1,debutant,10,20,2,100,0,25,0,25,0,14,14,0
debutant_0123,4,True,positioning_synthetic_v1,debutant,10,20,2,100,0,25,0,25,0,14,0,17
debutant_0124,1,True,positioning_synthetic_v1,debutant,30,20,6,100,25,75,25,0,25,14,57,17
debutant_0124,2,True,positioning_synthetic_v1,debutant,40,20,8,100,0,25,25,75,75,57,43,17
debutant_0124,3,True,positioning_synthetic_v1,debutant,40,20,8,100,0,25,75,50,50,43,57,17
debutant_0124,4,True,positioning_synthetic_v1,debutant,35,20,7,100,0,25,50,75,25,43,43,17
debutant_0125,1,True,positioning_synthetic_v1,debutant,15,20,3,100,0,0,25,50,0,14,29,0
debutant_0125,2,True,positioning_synthetic_v1,debutant,10,20,2,100,0,0,50,0,0,14,0,17
debutant_0125,3,True,positioning_synthetic_v1,debutant,15,20,3,100,0,25,0,50,0,14,14,17
debutant_0125,4,True,positioning_synthetic_v1,debutant,0,20,0,100,0,0,0,0,0,0,0,0
debutant_0126,1,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,50,25,0,29,29,17
debutant_0126,2,True,positioning_synthetic_v1,debutant,40,20,8,100,25,25,50,50,50,71,29,17
debutant_0126,3,True,positioning_synthetic_v1,debutant,50,20,10,100,75,75,0,75,25,71,57,17
